  2.75000E-004	  6.60691E-001	  4.75619E-001	  3.58902E-001	  3.32738E-001	  3.18135E-001	  2.15342E-001	  1.56539E-001	  1.90957E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-004	  6.55618E-001	  4.84906E-001	  3.54007E-001	  3.40823E-001	  2.80370E-001	  2.52255E-001	  1.80892E-001	  1.83384E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.25000E-004	  6.52000E-001	  4.72209E-001	  3.58423E-001	  3.39036E-001	  2.66720E-001	  2.04160E-001	  1.71017E-001	  1.74627E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.50000E-004	  6.52694E-001	  4.75116E-001	  3.52136E-001	  3.37115E-001	  2.92655E-001	  2.32958E-001	  1.64187E-001	  1.75472E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.75000E-004	  6.55586E-001	  4.75662E-001	  3.66495E-001	  3.54088E-001	  2.76275E-001	  1.91790E-001	  1.63073E-001	  1.62489E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  6.53850E-001	  4.74734E-001	  3.59152E-001	  3.44128E-001	  2.81053E-001	  2.10345E-001	  1.72131E-001	  1.73005E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  6.57476E-001	  4.75772E-001	  3.55660E-001	  3.39416E-001	  3.10855E-001	  1.90503E-001	  1.55500E-001	  1.70165E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  6.54076E-001	  4.75739E-001	  3.53702E-001	  3.41470E-001	  2.84693E-001	  1.94313E-001	  1.72465E-001	  1.66513E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  6.46749E-001	  4.78514E-001	  3.49449E-001	  3.33877E-001	  3.01755E-001	  1.99459E-001	  1.67565E-001	  1.80443E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  6.53833E-001	  4.76602E-001	  3.52473E-001	  3.38466E-001	  3.11083E-001	  2.05941E-001	  1.61625E-001	  1.62591E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  6.54504E-001	  4.80557E-001	  3.52963E-001	  3.33933E-001	  3.08125E-001	  2.02279E-001	  1.61811E-001	  1.71855E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  6.56200E-001	  4.68964E-001	  3.59663E-001	  3.28830E-001	  3.06078E-001	  2.04407E-001	  1.70201E-001	  1.76352E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  6.49326E-001	  4.72996E-001	  3.57923E-001	  3.31878E-001	  2.86058E-001	  1.92086E-001	  1.69310E-001	  1.62321E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  6.53733E-001	  4.73220E-001	  3.58369E-001	  3.34308E-001	  2.72635E-001	  1.98346E-001	  1.63685E-001	  1.64248E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  6.49403E-001	  4.69800E-001	  3.54100E-001	  3.31365E-001	  2.96750E-001	  1.90305E-001	  1.66470E-001	  1.66674E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  6.52683E-001	  4.72652E-001	  3.47703E-001	  3.33045E-001	  2.73204E-001	  2.00053E-001	  1.53681E-001	  1.71779E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  6.47735E-001	  4.71565E-001	  3.56243E-001	  3.34620E-001	  2.99708E-001	  1.92532E-001	  1.50915E-001	  1.64366E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  6.53870E-001	  4.73679E-001	  3.55998E-001	  3.31404E-001	  2.98002E-001	  2.03244E-001	  1.64465E-001	  1.71652E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  6.51810E-001	  4.73280E-001	  3.51478E-001	  3.30449E-001	  2.71612E-001	  1.96738E-001	  1.64743E-001	  1.63234E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  6.53050E-001	  4.68926E-001	  3.56656E-001	  3.32872E-001	  2.78892E-001	  2.11730E-001	  1.63667E-001	  1.67113E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  6.51293E-001	  4.72401E-001	  3.52751E-001	  3.31694E-001	  2.99708E-001	  1.94041E-001	  1.53773E-001	  1.71551E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  6.48866E-001	  4.73687E-001	  3.53469E-001	  3.30673E-001	  3.09831E-001	  2.00547E-001	  1.53773E-001	  1.69105E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  6.50671E-001	  4.70289E-001	  3.49972E-001	  3.31446E-001	  2.87423E-001	  2.02267E-001	  1.64084E-001	  1.66619E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  6.50227E-001	  4.71218E-001	  3.53108E-001	  3.31178E-001	  3.04258E-001	  2.00337E-001	  1.65903E-001	  1.62275E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  6.47368E-001	  4.71439E-001	  3.49781E-001	  3.26874E-001	  2.80711E-001	  1.94387E-001	  1.57086E-001	  1.59147E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  6.48061E-001	  4.72480E-001	  3.49074E-001	  3.28568E-001	  2.87479E-001	  2.00053E-001	  1.60103E-001	  1.64794E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  6.49920E-001	  4.72395E-001	  3.51734E-001	  3.28836E-001	  2.87309E-001	  2.00114E-001	  1.57885E-001	  1.63944E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  6.48319E-001	  4.74414E-001	  3.51068E-001	  3.30597E-001	  2.83726E-001	  1.93484E-001	  1.54117E-001	  1.62452E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  6.51292E-001	  4.67727E-001	  3.48525E-001	  3.27177E-001	  2.97546E-001	  2.01351E-001	  1.60242E-001	  1.66205E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  6.49180E-001	  4.68129E-001	  3.52070E-001	  3.26627E-001	  2.85831E-001	  1.96737E-001	  1.59991E-001	  1.66422E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  6.50438E-001	  4.70558E-001	  3.49421E-001	  3.27745E-001	  2.76617E-001	  1.94213E-001	  1.63086E-001	  1.64613E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  6.49586E-001	  4.69371E-001	  3.50049E-001	  3.26117E-001	  2.96410E-001	  1.91554E-001	  1.60325E-001	  1.63848E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  6.46935E-001	  4.68158E-001	  3.47905E-001	  3.25731E-001	  2.88078E-001	  1.94950E-001	  1.61736E-001	  1.62701E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  6.47601E-001	  4.68468E-001	  3.51192E-001	  3.25117E-001	  2.99254E-001	  1.97807E-001	  1.58144E-001	  1.62469E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  6.47635E-001	  4.66806E-001	  3.48649E-001	  3.24454E-001	  2.82589E-001	  1.94213E-001	  1.59666E-001	  1.60497E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  6.45339E-001	  4.67533E-001	  3.47723E-001	  3.27212E-001	  2.78835E-001	  1.89160E-001	  1.55016E-001	  1.60237E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  6.47483E-001	  4.67176E-001	  3.48582E-001	  3.22049E-001	  2.76476E-001	  1.90658E-001	  1.58065E-001	  1.61711E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  6.48152E-001	  4.67341E-001	  3.47681E-001	  3.21632E-001	  2.78156E-001	  1.90623E-001	  1.52593E-001	  1.61473E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  6.47077E-001	  4.64814E-001	  3.45819E-001	  3.22505E-001	  2.79322E-001	  1.90293E-001	  1.56408E-001	  1.57512E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  6.45134E-001	  4.65404E-001	  3.45764E-001	  3.22786E-001	  2.79562E-001	  1.84537E-001	  1.54039E-001	  1.57831E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  6.44161E-001	  4.64930E-001	  3.44878E-001	  3.19552E-001	  2.71728E-001	  1.87005E-001	  1.50368E-001	  1.52628E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  6.42053E-001	  4.62592E-001	  3.44652E-001	  3.17460E-001	  2.77430E-001	  1.83607E-001	  1.50733E-001	  1.51445E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  6.41702E-001	  4.62828E-001	  3.42636E-001	  3.17090E-001	  2.70733E-001	  1.87658E-001	  1.49090E-001	  1.54101E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  6.41999E-001	  4.62571E-001	  3.41038E-001	  3.15989E-001	  2.77216E-001	  1.83378E-001	  1.49770E-001	  1.50046E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  6.41432E-001	  4.62008E-001	  3.42165E-001	  3.14301E-001	  2.69652E-001	  1.85654E-001	  1.45492E-001	  1.51266E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  6.39284E-001	  4.61269E-001	  3.41012E-001	  3.14171E-001	  2.66174E-001	  1.83220E-001	  1.47535E-001	  1.48999E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  6.39354E-001	  4.61157E-001	  3.39534E-001	  3.11458E-001	  2.71362E-001	  1.79527E-001	  1.43327E-001	  1.46538E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  6.37558E-001	  4.58908E-001	  3.37966E-001	  3.09074E-001	  2.59340E-001	  1.77073E-001	  1.43495E-001	  1.43787E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  6.36008E-001	  4.56561E-001	  3.35817E-001	  3.06154E-001	  2.57719E-001	  1.73989E-001	  1.41225E-001	  1.42087E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  6.34732E-001	  4.55741E-001	  3.33669E-001	  3.04806E-001	  2.61992E-001	  1.70570E-001	  1.39277E-001	  1.39400E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  6.33909E-001	  4.54767E-001	  3.34043E-001	  3.01568E-001	  2.53489E-001	  1.72045E-001	  1.37507E-001	  1.38266E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  6.30714E-001	  4.52453E-001	  3.32048E-001	  3.00135E-001	  2.52799E-001	  1.71787E-001	  1.34961E-001	  1.36765E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  6.30127E-001	  4.51545E-001	  3.30223E-001	  2.96559E-001	  2.52223E-001	  1.64010E-001	  1.32479E-001	  1.33807E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  6.28476E-001	  4.50549E-001	  3.27263E-001	  2.95277E-001	  2.49007E-001	  1.62534E-001	  1.31484E-001	  1.31586E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  6.26385E-001	  4.47275E-001	  3.25310E-001	  2.90490E-001	  2.41605E-001	  1.61212E-001	  1.28990E-001	  1.28442E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  6.23050E-001	  4.45107E-001	  3.22556E-001	  2.86382E-001	  2.42072E-001	  1.58286E-001	  1.24532E-001	  1.24293E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  6.20490E-001	  4.41949E-001	  3.19825E-001	  2.82380E-001	  2.36071E-001	  1.53423E-001	  1.20115E-001	  1.20632E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  6.17613E-001	  4.38465E-001	  3.16421E-001	  2.78592E-001	  2.32482E-001	  1.49429E-001	  1.17356E-001	  1.16370E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  6.14813E-001	  4.35925E-001	  3.13764E-001	  2.73970E-001	  2.23876E-001	  1.44896E-001	  1.15690E-001	  1.13538E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.48000E-002	  6.12916E-001	  4.33245E-001	  3.10410E-001	  2.70153E-001	  2.20852E-001	  1.41808E-001	  1.11580E-001	  1.08132E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-002	  6.09802E-001	  4.30594E-001	  3.08116E-001	  2.65920E-001	  2.18743E-001	  1.39770E-001	  1.08210E-001	  1.06062E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-002	  6.06919E-001	  4.28337E-001	  3.05130E-001	  2.61730E-001	  2.11113E-001	  1.35020E-001	  1.04736E-001	  1.02640E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.76000E-002	  6.01708E-001	  4.22581E-001	  2.99508E-001	  2.54398E-001	  2.03465E-001	  1.28942E-001	  9.99389E-002	  9.67777E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-002	  5.96228E-001	  4.18256E-001	  2.93374E-001	  2.47236E-001	  1.96027E-001	  1.21519E-001	  9.33392E-002	  9.08025E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.04000E-002	  5.90505E-001	  4.12788E-001	  2.88476E-001	  2.39362E-001	  1.90915E-001	  1.17193E-001	  8.87598E-002	  8.53255E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-002	  5.85810E-001	  4.07935E-001	  2.83288E-001	  2.33407E-001	  1.80488E-001	  1.12627E-001	  8.37774E-002	  8.02762E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.32000E-002	  5.80922E-001	  4.02233E-001	  2.78972E-001	  2.26688E-001	  1.78124E-001	  1.06960E-001	  7.92888E-002	  7.50139E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.96000E-002	  5.75626E-001	  3.97720E-001	  2.73386E-001	  2.19407E-001	  1.70267E-001	  1.00844E-001	  7.50458E-002	  7.08024E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-002	  5.70734E-001	  3.92776E-001	  2.67610E-001	  2.12885E-001	  1.62850E-001	  9.62013E-002	  7.08576E-002	  6.69548E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E-001	  5.65857E-001	  3.88032E-001	  2.63234E-001	  2.07272E-001	  1.57988E-001	  9.21482E-002	  6.74086E-002	  6.24665E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.15200E-001	  5.55987E-001	  3.78524E-001	  2.53906E-001	  1.95741E-001	  1.43978E-001	  8.44848E-002	  6.01534E-002	  5.57862E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-001	  5.46557E-001	  3.69244E-001	  2.43881E-001	  1.84541E-001	  1.36463E-001	  7.63248E-002	  5.42951E-002	  4.98403E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40800E-001	  5.37192E-001	  3.59956E-001	  2.35327E-001	  1.73975E-001	  1.24071E-001	  6.93547E-002	  4.93264E-002	  4.33520E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E-001	  5.27821E-001	  3.50854E-001	  2.26639E-001	  1.64316E-001	  1.16964E-001	  6.29931E-002	  4.37333E-002	  3.79856E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.66400E-001	  5.18974E-001	  3.42464E-001	  2.19045E-001	  1.55340E-001	  1.09169E-001	  5.70685E-002	  3.91917E-002	  3.43299E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.79200E-001	  5.10054E-001	  3.34307E-001	  2.11206E-001	  1.46346E-001	  9.95708E-002	  5.29975E-002	  3.56894E-002	  3.05143E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-001	  5.01266E-001	  3.25869E-001	  2.02921E-001	  1.37957E-001	  9.15552E-002	  4.84200E-002	  3.22007E-002	  2.65446E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E-001	  4.93063E-001	  3.18325E-001	  1.95603E-001	  1.30009E-001	  8.52090E-002	  4.36294E-002	  2.84335E-002	  2.36213E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.30400E-001	  4.76542E-001	  3.02725E-001	  1.81713E-001	  1.15548E-001	  7.23061E-002	  3.65511E-002	  2.39370E-002	  1.91547E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-001	  4.60986E-001	  2.88844E-001	  1.69090E-001	  1.02867E-001	  6.16523E-002	  3.01286E-002	  1.89527E-002	  1.50276E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.81600E-001	  4.45985E-001	  2.74546E-001	  1.57542E-001	  9.12898E-002	  5.46203E-002	  2.48703E-002	  1.64517E-002	  1.17818E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E-001	  4.30753E-001	  2.61920E-001	  1.46225E-001	  8.09054E-002	  4.60154E-002	  2.13243E-002	  1.31272E-002	  9.03476E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.32800E-001	  4.16614E-001	  2.49614E-001	  1.35946E-001	  7.18155E-002	  3.87764E-002	  1.78437E-002	  1.09763E-002	  7.11810E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.58400E-001	  4.02858E-001	  2.37641E-001	  1.27072E-001	  6.37531E-002	  3.31097E-002	  1.52164E-002	  9.88402E-003	  6.29608E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-001	  3.89955E-001	  2.26975E-001	  1.18311E-001	  5.66279E-002	  2.80674E-002	  1.25362E-002	  8.34009E-003	  5.35505E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E-001	  3.77158E-001	  2.16457E-001	  1.10343E-001	  5.04967E-002	  2.36719E-002	  1.12337E-002	  7.06519E-003	  4.60592E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.60800E-001	  3.53773E-001	  1.96527E-001	  9.65088E-002	  3.95997E-002	  1.71588E-002	  7.98056E-003	  5.03426E-003	  3.49795E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-001	  3.32239E-001	  1.78448E-001	  8.42451E-002	  3.18352E-002	  1.31036E-002	  6.25514E-003	  3.76160E-003	  2.63592E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.63200E-001	  3.11766E-001	  1.61912E-001	  7.33953E-002	  2.57699E-002	  9.27378E-003	  4.89741E-003	  2.89564E-003	  1.93487E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E-001	  2.92755E-001	  1.46700E-001	  6.39679E-002	  2.09053E-002	  8.10287E-003	  4.32960E-003	  2.35600E-003	  1.57131E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.65600E-001	  2.75303E-001	  1.33114E-001	  5.54657E-002	  1.72583E-002	  5.35002E-003	  2.46790E-003	  2.50599E-003	  1.96538E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.16800E-001	  2.58868E-001	  1.20959E-001	  4.85098E-002	  1.46094E-002	  2.82385E-003	  1.58147E-003	  2.23646E-003	  1.05066E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-001	  2.43530E-001	  1.10085E-001	  4.19586E-002	  1.24143E-002	  1.92752E-003	  1.84524E-003	  2.27040E-003	  1.14690E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E-001	  2.29451E-001	  1.00969E-001	  3.68094E-002	  1.06571E-002	  1.24904E-003	  2.03900E-003	  1.71055E-003	  7.08539E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.21600E-001	  2.04088E-001	  8.48993E-002	  2.71322E-002	  7.17248E-003	 -1.23743E-003	  1.80108E-003	  1.30362E-003	  4.50672E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E+000	  1.81307E-001	  7.13771E-002	  2.01444E-002	  4.82725E-003	 -1.45684E-003	  1.44106E-003	  1.53082E-003	  5.60693E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12640E+000	  1.61034E-001	  5.98589E-002	  1.51654E-002	  2.58939E-003	 -2.16245E-003	  4.61344E-004	  5.14393E-004	  7.33692E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+000	  1.43406E-001	  4.98472E-002	  1.08748E-002	  6.18265E-004	 -1.66729E-003	 -6.63219E-004	 -3.93483E-004	 -1.71562E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.33120E+000	  1.28554E-001	  4.07010E-002	  8.00800E-003	 -7.06619E-004	 -1.56360E-003	 -6.88217E-005	 -4.72041E-004	 -8.15274E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.43360E+000	  1.15790E-001	  3.32135E-002	  6.29318E-003	 -1.44751E-003	 -7.73436E-004	  3.84514E-004	 -9.33106E-005	 -8.96483E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
