  2.75000E-004	  6.42357E-001	  4.99594E-001	  3.49666E-001	  3.44890E-001	  2.94510E-001	  2.11344E-001	  1.57065E-001	  1.75802E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-004	  6.32750E-001	  5.00437E-001	  3.68288E-001	  3.47111E-001	  2.97699E-001	  2.62298E-001	  1.59929E-001	  1.79435E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.25000E-004	  6.38101E-001	  5.05125E-001	  3.66468E-001	  3.59171E-001	  2.77195E-001	  2.19903E-001	  1.68747E-001	  1.76374E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.50000E-004	  6.35469E-001	  5.06215E-001	  3.64334E-001	  3.42647E-001	  2.57602E-001	  2.31248E-001	  1.62642E-001	  1.71428E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.75000E-004	  6.32255E-001	  4.99635E-001	  3.60583E-001	  3.40537E-001	  2.63981E-001	  2.20799E-001	  1.65657E-001	  1.77888E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  6.34825E-001	  5.03768E-001	  3.57932E-001	  3.44424E-001	  3.18659E-001	  2.14629E-001	  1.57480E-001	  1.78577E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  6.34886E-001	  4.97198E-001	  3.57135E-001	  3.33197E-001	  2.99978E-001	  2.04129E-001	  1.67277E-001	  1.76037E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  6.38251E-001	  4.94104E-001	  3.55955E-001	  3.35529E-001	  2.75372E-001	  1.99601E-001	  1.65129E-001	  1.72420E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  6.29968E-001	  4.91852E-001	  3.58483E-001	  3.38349E-001	  2.72638E-001	  1.93381E-001	  1.58949E-001	  1.70822E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  6.33553E-001	  4.97270E-001	  3.63245E-001	  3.42125E-001	  2.94738E-001	  2.05025E-001	  1.65280E-001	  1.72757E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  6.39063E-001	  4.99265E-001	  3.50328E-001	  3.38094E-001	  2.80385E-001	  2.04378E-001	  1.62831E-001	  1.75718E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  6.35884E-001	  5.01085E-001	  3.55562E-001	  3.38238E-001	  2.92459E-001	  1.97959E-001	  1.56312E-001	  1.66297E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  6.34304E-001	  4.98689E-001	  3.57618E-001	  3.44135E-001	  2.75600E-001	  1.93580E-001	  1.66939E-001	  1.67239E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  6.36215E-001	  4.99975E-001	  3.54546E-001	  3.38283E-001	  2.84941E-001	  2.03159E-001	  1.62775E-001	  1.70637E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  6.30308E-001	  4.96659E-001	  3.54905E-001	  3.39282E-001	  2.98383E-001	  2.00223E-001	  1.57537E-001	  1.71075E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  6.34449E-001	  4.93929E-001	  3.53282E-001	  3.43347E-001	  3.07154E-001	  1.92112E-001	  1.61192E-001	  1.79183E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  6.32136E-001	  4.97615E-001	  3.52474E-001	  3.35423E-001	  2.91891E-001	  2.06841E-001	  1.55238E-001	  1.63261E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  6.32268E-001	  5.01090E-001	  3.54995E-001	  3.34168E-001	  2.89727E-001	  1.99352E-001	  1.60872E-001	  1.65338E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  6.32348E-001	  4.96001E-001	  3.55169E-001	  3.38161E-001	  2.97131E-001	  1.96093E-001	  1.57669E-001	  1.66751E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  6.34718E-001	  4.95959E-001	  3.53619E-001	  3.35096E-001	  2.82322E-001	  1.94327E-001	  1.60815E-001	  1.64379E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  6.35809E-001	  4.95646E-001	  3.51822E-001	  3.38144E-001	  2.74007E-001	  2.00546E-001	  1.55785E-001	  1.75541E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  6.34444E-001	  4.97535E-001	  3.53429E-001	  3.35648E-001	  2.85967E-001	  1.92597E-001	  1.52337E-001	  1.68656E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  6.32069E-001	  4.93780E-001	  3.55647E-001	  3.32705E-001	  2.92688E-001	  1.96466E-001	  1.57933E-001	  1.70124E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  6.32226E-001	  4.97615E-001	  3.53766E-001	  3.36145E-001	  2.91378E-001	  2.00795E-001	  1.55644E-001	  1.71066E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  6.30734E-001	  4.95089E-001	  3.55594E-001	  3.34005E-001	  2.75772E-001	  1.99402E-001	  1.55465E-001	  1.66238E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  6.31581E-001	  4.93297E-001	  3.55464E-001	  3.35549E-001	  2.85056E-001	  1.99912E-001	  1.58168E-001	  1.67895E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  6.32533E-001	  4.97003E-001	  3.55807E-001	  3.33958E-001	  3.01460E-001	  1.93270E-001	  1.55267E-001	  1.65107E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  6.28043E-001	  4.93415E-001	  3.54462E-001	  3.30784E-001	  2.85683E-001	  1.92001E-001	  1.60693E-001	  1.64690E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  6.32056E-001	  4.95212E-001	  3.52272E-001	  3.34843E-001	  2.77823E-001	  1.93170E-001	  1.54240E-001	  1.66827E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  6.31601E-001	  4.95935E-001	  3.52933E-001	  3.35634E-001	  2.81866E-001	  1.97456E-001	  1.56775E-001	  1.66534E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  6.30301E-001	  4.94643E-001	  3.48553E-001	  3.33200E-001	  2.80016E-001	  1.98482E-001	  1.53364E-001	  1.66772E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  6.29433E-001	  4.97190E-001	  3.56267E-001	  3.33377E-001	  2.82266E-001	  1.95528E-001	  1.50227E-001	  1.65878E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  6.28473E-001	  4.94390E-001	  3.51656E-001	  3.33105E-001	  2.79589E-001	  1.94265E-001	  1.55894E-001	  1.61202E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  6.29363E-001	  4.95301E-001	  3.49602E-001	  3.29296E-001	  2.72697E-001	  1.94663E-001	  1.54918E-001	  1.60302E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  6.29105E-001	  4.92339E-001	  3.50165E-001	  3.31468E-001	  2.88332E-001	  1.89892E-001	  1.52040E-001	  1.61158E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  6.30756E-001	  4.93161E-001	  3.50120E-001	  3.28928E-001	  2.84744E-001	  1.88337E-001	  1.57024E-001	  1.62369E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  6.28535E-001	  4.91453E-001	  3.52177E-001	  3.28698E-001	  2.80586E-001	  1.91404E-001	  1.50924E-001	  1.61759E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  6.26533E-001	  4.91857E-001	  3.49893E-001	  3.27606E-001	  2.79661E-001	  1.92574E-001	  1.48148E-001	  1.60653E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  6.26644E-001	  4.90540E-001	  3.49221E-001	  3.28772E-001	  2.77212E-001	  1.89971E-001	  1.49366E-001	  1.59118E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  6.26413E-001	  4.91619E-001	  3.45835E-001	  3.27034E-001	  2.80700E-001	  1.88748E-001	  1.48085E-001	  1.58442E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  6.23683E-001	  4.89558E-001	  3.45807E-001	  3.26637E-001	  2.77141E-001	  1.84037E-001	  1.47421E-001	  1.57139E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  6.22697E-001	  4.90671E-001	  3.44483E-001	  3.26544E-001	  2.69309E-001	  1.87946E-001	  1.46102E-001	  1.57615E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  6.25398E-001	  4.88552E-001	  3.46467E-001	  3.22869E-001	  2.75989E-001	  1.84488E-001	  1.46147E-001	  1.55645E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  6.22944E-001	  4.89176E-001	  3.45338E-001	  3.22256E-001	  2.74038E-001	  1.84718E-001	  1.45612E-001	  1.55152E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  6.22468E-001	  4.86541E-001	  3.42703E-001	  3.21400E-001	  2.72528E-001	  1.82472E-001	  1.44713E-001	  1.52103E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  6.21754E-001	  4.86476E-001	  3.42582E-001	  3.20070E-001	  2.66580E-001	  1.83745E-001	  1.41959E-001	  1.50925E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  6.19720E-001	  4.85682E-001	  3.42584E-001	  3.16971E-001	  2.68310E-001	  1.79660E-001	  1.41148E-001	  1.48126E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  6.18668E-001	  4.83166E-001	  3.40104E-001	  3.15750E-001	  2.59703E-001	  1.78105E-001	  1.37820E-001	  1.45740E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  6.16466E-001	  4.82478E-001	  3.38037E-001	  3.13485E-001	  2.63889E-001	  1.75166E-001	  1.37559E-001	  1.42848E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  6.14738E-001	  4.80855E-001	  3.37416E-001	  3.11770E-001	  2.57772E-001	  1.74995E-001	  1.35216E-001	  1.40975E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  6.13579E-001	  4.79585E-001	  3.34629E-001	  3.08929E-001	  2.61560E-001	  1.68619E-001	  1.33181E-001	  1.38902E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  6.11439E-001	  4.79333E-001	  3.33875E-001	  3.06853E-001	  2.51585E-001	  1.67827E-001	  1.30955E-001	  1.37563E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  6.09880E-001	  4.77125E-001	  3.32371E-001	  3.05204E-001	  2.57779E-001	  1.66430E-001	  1.29964E-001	  1.34767E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  6.08752E-001	  4.75235E-001	  3.30106E-001	  3.01543E-001	  2.51843E-001	  1.64554E-001	  1.27668E-001	  1.32911E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  6.05900E-001	  4.73238E-001	  3.26918E-001	  2.96919E-001	  2.42506E-001	  1.61137E-001	  1.24321E-001	  1.28281E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  6.02502E-001	  4.69964E-001	  3.24573E-001	  2.91932E-001	  2.39477E-001	  1.56161E-001	  1.21322E-001	  1.24076E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  6.00364E-001	  4.67155E-001	  3.20926E-001	  2.88444E-001	  2.33036E-001	  1.52992E-001	  1.15306E-001	  1.21280E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  5.97628E-001	  4.64366E-001	  3.18552E-001	  2.84270E-001	  2.32975E-001	  1.48695E-001	  1.14745E-001	  1.17906E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  5.95647E-001	  4.61520E-001	  3.14827E-001	  2.80707E-001	  2.23592E-001	  1.46725E-001	  1.10863E-001	  1.13881E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.48000E-002	  5.91995E-001	  4.59649E-001	  3.12675E-001	  2.75650E-001	  2.22444E-001	  1.42150E-001	  1.08295E-001	  1.09837E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-002	  5.90302E-001	  4.56515E-001	  3.09779E-001	  2.72201E-001	  2.17571E-001	  1.37333E-001	  1.06087E-001	  1.07535E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-002	  5.87217E-001	  4.54377E-001	  3.06535E-001	  2.68600E-001	  2.12556E-001	  1.35136E-001	  1.02187E-001	  1.04260E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.76000E-002	  5.80507E-001	  4.48999E-001	  3.01236E-001	  2.61557E-001	  2.04589E-001	  1.29040E-001	  9.74810E-002	  9.82655E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-002	  5.75957E-001	  4.43732E-001	  2.95237E-001	  2.53629E-001	  1.98000E-001	  1.22311E-001	  9.20598E-002	  9.23246E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.04000E-002	  5.70986E-001	  4.39120E-001	  2.89800E-001	  2.46973E-001	  1.86738E-001	  1.17245E-001	  8.62372E-002	  8.70574E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-002	  5.65033E-001	  4.34208E-001	  2.84765E-001	  2.39218E-001	  1.81381E-001	  1.11910E-001	  8.14521E-002	  8.17126E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.32000E-002	  5.59771E-001	  4.29509E-001	  2.79036E-001	  2.32882E-001	  1.73682E-001	  1.05253E-001	  7.68311E-002	  7.67730E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.96000E-002	  5.54168E-001	  4.24155E-001	  2.74297E-001	  2.26006E-001	  1.67810E-001	  1.01364E-001	  7.25578E-002	  7.24916E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-002	  5.49926E-001	  4.19389E-001	  2.68958E-001	  2.19419E-001	  1.58746E-001	  9.58838E-002	  6.88694E-002	  6.81114E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E-001	  5.44101E-001	  4.14687E-001	  2.64271E-001	  2.13288E-001	  1.55254E-001	  9.18961E-002	  6.53951E-002	  6.42353E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.15200E-001	  5.33612E-001	  4.05100E-001	  2.55147E-001	  2.01298E-001	  1.43747E-001	  8.30489E-002	  5.85383E-002	  5.76051E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-001	  5.23773E-001	  3.95803E-001	  2.45658E-001	  1.90142E-001	  1.31823E-001	  7.52705E-002	  5.20938E-002	  5.01769E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40800E-001	  5.13700E-001	  3.86688E-001	  2.36286E-001	  1.79400E-001	  1.21126E-001	  6.84839E-002	  4.72236E-002	  4.49797E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E-001	  5.04144E-001	  3.78329E-001	  2.27586E-001	  1.69219E-001	  1.14059E-001	  6.10641E-002	  4.20037E-002	  4.01622E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.66400E-001	  4.94657E-001	  3.69459E-001	  2.19061E-001	  1.59344E-001	  1.05274E-001	  5.70126E-002	  3.82796E-002	  3.56759E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.79200E-001	  4.85424E-001	  3.61251E-001	  2.10998E-001	  1.50550E-001	  9.81314E-002	  5.07896E-002	  3.43191E-002	  3.13241E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-001	  4.76442E-001	  3.52963E-001	  2.03295E-001	  1.41779E-001	  8.97711E-002	  4.68566E-002	  3.03949E-002	  2.79838E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E-001	  4.67870E-001	  3.44824E-001	  1.95753E-001	  1.33890E-001	  8.48694E-002	  4.31722E-002	  2.81582E-002	  2.48222E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.30400E-001	  4.50598E-001	  3.29687E-001	  1.81421E-001	  1.19158E-001	  7.29320E-002	  3.54201E-002	  2.32708E-002	  1.93456E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-001	  4.33861E-001	  3.14453E-001	  1.68054E-001	  1.06612E-001	  6.19399E-002	  2.90488E-002	  1.94940E-002	  1.54157E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.81600E-001	  4.17862E-001	  3.00384E-001	  1.55953E-001	  9.52955E-002	  5.29906E-002	  2.39506E-002	  1.61433E-002	  1.21454E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E-001	  4.02790E-001	  2.86831E-001	  1.44600E-001	  8.48352E-002	  4.44919E-002	  2.01972E-002	  1.33481E-002	  9.34116E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.32800E-001	  3.88254E-001	  2.74071E-001	  1.34044E-001	  7.59391E-002	  3.77998E-002	  1.59972E-002	  1.10300E-002	  6.99341E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.58400E-001	  3.74345E-001	  2.62088E-001	  1.24139E-001	  6.78160E-002	  3.27354E-002	  1.34311E-002	  1.00633E-002	  5.72007E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-001	  3.61180E-001	  2.50414E-001	  1.15004E-001	  6.09672E-002	  2.75865E-002	  1.15724E-002	  8.26447E-003	  4.37023E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E-001	  3.48335E-001	  2.39337E-001	  1.06998E-001	  5.46312E-002	  2.35993E-002	  1.00515E-002	  7.15804E-003	  3.71067E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.60800E-001	  3.24012E-001	  2.17753E-001	  9.25001E-002	  4.42848E-002	  1.52612E-002	  6.75568E-003	  5.58442E-003	  3.06548E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-001	  3.02114E-001	  1.98798E-001	  7.99536E-002	  3.53221E-002	  1.11303E-002	  4.26963E-003	  3.48157E-003	  2.62243E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.63200E-001	  2.80876E-001	  1.81239E-001	  6.83777E-002	  2.86041E-002	  8.96665E-003	  2.48231E-003	  3.01453E-003	  2.06021E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E-001	  2.60951E-001	  1.64835E-001	  5.86590E-002	  2.29368E-002	  5.14339E-003	  1.68294E-003	  2.47038E-003	  1.99249E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.65600E-001	  2.42755E-001	  1.50035E-001	  5.02563E-002	  1.89268E-002	  3.22279E-003	  1.61323E-003	  2.29287E-003	  1.88939E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.16800E-001	  2.25842E-001	  1.36520E-001	  4.28286E-002	  1.61282E-002	  2.85545E-003	  2.76538E-004	  1.83244E-003	  1.76276E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-001	  2.10405E-001	  1.23783E-001	  3.64854E-002	  1.36603E-002	  2.32112E-003	 -2.64789E-004	  1.87567E-003	  1.10528E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E-001	  1.96395E-001	  1.12657E-001	  3.13982E-002	  1.14180E-002	  1.91715E-003	 -2.36929E-005	  1.60811E-003	  1.26147E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.21600E-001	  1.70185E-001	  9.24744E-002	  2.35733E-002	  9.22216E-003	  2.38213E-003	  3.45738E-004	  1.43959E-003	  2.08103E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E+000	  1.48317E-001	  7.55590E-002	  1.68964E-002	  7.82157E-003	  2.19124E-003	  1.02543E-003	  6.16187E-004	  2.12164E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12640E+000	  1.29460E-001	  6.18377E-002	  1.18193E-002	  6.36907E-003	  1.97509E-003	  7.86127E-004	  1.05065E-005	  1.35558E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+000	  1.12967E-001	  5.04720E-002	  8.16905E-003	  4.47707E-003	 -5.84653E-004	  3.38912E-004	 -3.29807E-005	  1.10733E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.33120E+000	  9.84393E-002	  4.11687E-002	  5.44584E-003	  2.95767E-003	 -1.10553E-003	 -6.15004E-004	 -2.18836E-006	  9.42274E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.43360E+000	  8.55296E-002	  3.40824E-002	  2.69533E-003	  2.97650E-003	  2.57115E-004	 -7.70994E-004	  4.87542E-004	  1.00089E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E+000	  7.52059E-002	  2.81901E-002	  5.27795E-004	  3.46328E-003	  3.98450E-004	 -1.10409E-003	 -1.93377E-004	  5.73323E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
